instance,profile,method,seed,n_iter,initial_objective,objective,improvement_pct,capital_cost,running_cost,hub_cost,uav_inv_cost,ugv_inv_cost,uav_trav_cost,ugv_trav_cost,num_active_hubs,num_uav_routes,num_ugv_routes,served,unserved,feasible,valid,selected_q,time_to_best_iter,runtime_sec,wall_sec,profile_policy,cost_coefficients
instance_20260104,commercial,s_alns,42,500,3572.345876,3572.345876,0.0,590.0,2982.345876,50.0,360.0,180.0,675.761278,2306.584598,1,2,2,52,0,True,True,8.0,0,174.838042,174.993705,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,commercial,s_alns,7,500,3572.345876,3572.345876,0.0,590.0,2982.345876,50.0,360.0,180.0,675.761278,2306.584598,1,2,2,52,0,True,True,8.0,0,184.207372,184.359614,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,commercial,s_alns,123,500,3572.345876,3565.168019,0.200928,590.0,2975.168019,50.0,360.0,180.0,675.761278,2299.40674,1,2,2,52,0,True,True,8.0,81,152.660077,152.891729,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,commercial,s_alns,2024,500,3572.345876,3564.356506,0.223645,590.0,2974.356506,50.0,360.0,180.0,675.761278,2298.595227,1,2,2,52,0,True,True,8.0,122,161.851521,162.011428,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,commercial,s_alns,99,500,3572.345876,3564.356506,0.223645,590.0,2974.356506,50.0,360.0,180.0,675.761278,2298.595227,1,2,2,52,0,True,True,8.0,402,175.047723,175.249989,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,baseline,42,500,2900.061871,2703.137318,6.790357,0.0,2703.137318,0.0,0.0,0.0,851.663294,1851.474024,4,6,5,52,0,True,True,,391,90.788796,90.864514,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,baseline,7,500,2900.061871,2856.315894,1.50845,0.0,2856.315894,0.0,0.0,0.0,851.663294,2004.6526,4,5,5,52,0,True,True,,64,98.6728,98.748172,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,baseline,123,500,2900.061871,2754.013009,5.03606,0.0,2754.013009,0.0,0.0,0.0,798.13595,1955.877059,2,5,3,52,0,True,True,,228,117.459382,117.530809,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,baseline,2024,500,2900.061871,2848.01786,1.794583,0.0,2848.01786,0.0,0.0,0.0,851.663294,1996.354565,4,6,5,52,0,True,True,,284,103.306153,103.386297,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,baseline,99,500,2900.061871,2718.66856,6.254808,0.0,2718.66856,0.0,0.0,0.0,876.262018,1842.406542,4,6,5,52,0,True,True,,301,85.898604,85.97813,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,s_alns,42,500,2982.345876,1955.445324,34.432644,0.0,1955.445324,0.0,0.0,0.0,755.05102,1200.394304,7,6,10,52,0,True,True,8.0,433,154.43973,154.643145,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,s_alns,7,500,2982.345876,1988.08414,33.338244,0.0,1988.08414,0.0,0.0,0.0,872.818264,1115.265876,7,7,11,52,0,True,True,8.0,316,202.353042,202.579375,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,s_alns,123,500,2982.345876,2302.529998,22.794669,0.0,2302.529998,0.0,0.0,0.0,842.298248,1460.23175,7,7,10,52,0,True,True,8.0,496,181.68956,181.844386,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,s_alns,2024,500,2982.345876,2288.951485,23.249966,0.0,2288.951485,0.0,0.0,0.0,754.752784,1534.1987,7,7,9,52,0,True,True,8.0,184,186.922719,187.085256,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260104,emergency,s_alns,99,500,2982.345876,2371.439657,20.484083,0.0,2371.439657,0.0,0.0,0.0,815.801355,1555.638302,7,6,10,52,0,True,True,8.0,405,188.573473,188.738116,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,baseline,42,500,3800.207888,3532.911536,7.03373,950.0,2582.911536,50.0,720.0,180.0,677.40342,1905.508116,1,4,2,58,0,True,True,,328,130.025706,130.100284,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,baseline,7,500,3800.207888,3556.93914,6.401459,950.0,2606.93914,50.0,720.0,180.0,677.40342,1929.53572,1,4,2,58,0,True,True,,360,124.604337,124.677803,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,baseline,123,500,3800.207888,3350.633778,11.83025,770.0,2580.633778,50.0,540.0,180.0,677.40342,1903.230358,1,3,2,58,0,True,True,,387,117.811208,117.894855,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,baseline,2024,500,3800.207888,3587.11677,5.607354,950.0,2637.11677,50.0,720.0,180.0,677.40342,1959.71335,1,4,2,58,0,True,True,,308,118.819686,118.893035,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,baseline,99,500,3800.207888,3509.448642,7.651141,950.0,2559.448642,50.0,720.0,180.0,677.40342,1882.045222,1,4,2,58,0,True,True,,487,118.667748,118.743595,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,s_alns,42,500,3182.86925,3182.86925,0.0,770.0,2412.86925,50.0,540.0,180.0,646.423687,1766.445562,1,3,2,58,0,True,True,7.0,0,203.787533,203.949595,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,s_alns,7,500,3182.86925,3182.86925,0.0,770.0,2412.86925,50.0,540.0,180.0,646.423687,1766.445562,1,3,2,58,0,True,True,7.0,0,171.91603,172.082014,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,s_alns,123,500,3182.86925,3180.28032,0.08134,770.0,2410.28032,50.0,540.0,180.0,646.423687,1763.856632,1,3,2,58,0,True,True,7.0,84,204.669195,204.841885,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,s_alns,2024,500,3182.86925,3136.852188,1.445773,770.0,2366.852188,50.0,540.0,180.0,646.423687,1720.428501,1,3,2,58,0,True,True,7.0,322,152.356155,152.527989,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,commercial,s_alns,99,500,3182.86925,3182.86925,0.0,770.0,2412.86925,50.0,540.0,180.0,646.423687,1766.445562,1,3,2,58,0,True,True,7.0,0,192.598374,192.771193,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,baseline,42,500,2850.207888,2526.959882,11.341208,0.0,2526.959882,0.0,0.0,0.0,754.995929,1771.963953,4,4,5,58,0,True,True,,410,82.496158,82.575816,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,baseline,7,500,2850.207888,2500.55041,12.267789,0.0,2500.55041,0.0,0.0,0.0,700.139699,1800.41071,3,4,4,58,0,True,True,,410,101.360377,101.44574,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,baseline,123,500,2850.207888,2444.817821,14.223175,0.0,2444.817821,0.0,0.0,0.0,750.701757,1694.116064,4,7,7,58,0,True,True,,349,93.481302,93.558001,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,baseline,2024,500,2850.207888,2487.052553,12.741363,0.0,2487.052553,0.0,0.0,0.0,702.002143,1785.05041,3,3,4,58,0,True,True,,414,106.764705,106.850065,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,baseline,99,500,2850.207888,2491.196597,12.595969,0.0,2491.196597,0.0,0.0,0.0,754.995929,1736.200668,4,6,6,58,0,True,True,,250,100.131791,100.228092,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,s_alns,42,500,2412.86925,2139.126186,11.345126,0.0,2139.126186,0.0,0.0,0.0,736.389254,1402.736932,6,6,9,58,0,True,True,7.0,462,152.216071,152.358532,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,s_alns,7,500,2412.86925,2147.122601,11.013719,0.0,2147.122601,0.0,0.0,0.0,743.115154,1404.007448,7,6,9,58,0,True,True,7.0,402,165.421122,165.560277,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,s_alns,123,500,2412.86925,1825.3849,24.347956,0.0,1825.3849,0.0,0.0,0.0,783.856721,1041.528179,7,8,11,58,0,True,True,7.0,485,202.29645,202.475215,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,s_alns,2024,500,2412.86925,2086.1149,13.542149,0.0,2086.1149,0.0,0.0,0.0,790.993336,1295.121564,7,8,11,58,0,True,True,7.0,478,191.265905,191.437149,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260105,emergency,s_alns,99,500,2412.86925,2131.848128,11.646761,0.0,2131.848128,0.0,0.0,0.0,768.203877,1363.644251,7,5,8,58,0,True,True,7.0,304,175.305949,175.474951,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,baseline,42,500,3942.970569,3936.042935,0.175696,1130.0,2806.042935,50.0,900.0,180.0,923.731936,1882.310998,1,5,2,54,0,True,True,,493,141.22408,141.296668,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,baseline,7,500,3942.970569,3936.042935,0.175696,1130.0,2806.042935,50.0,900.0,180.0,923.731936,1882.310998,1,5,2,54,0,True,True,,307,138.478374,138.551144,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,baseline,123,500,3942.970569,3892.86136,1.270849,1130.0,2762.86136,50.0,900.0,180.0,892.940872,1869.920488,1,5,2,54,0,True,True,,261,120.464301,120.534827,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,baseline,2024,500,3942.970569,3939.45465,0.089169,1130.0,2809.45465,50.0,900.0,180.0,923.731936,1885.722714,1,5,2,54,0,True,True,,334,134.007059,134.110813,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,baseline,99,500,3942.970569,3889.091948,1.366447,1130.0,2759.091948,50.0,900.0,180.0,892.940872,1866.151076,1,5,2,54,0,True,True,,484,117.282003,117.327297,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,s_alns,42,500,3169.62071,3169.62071,0.0,950.0,2219.62071,50.0,720.0,180.0,793.338162,1426.282548,1,4,2,54,0,True,True,8.0,0,170.918691,171.050209,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,s_alns,7,500,3169.62071,3155.494683,0.445669,950.0,2205.494683,50.0,720.0,180.0,793.338162,1412.156521,1,4,2,54,0,True,True,8.0,442,195.267816,195.424292,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,s_alns,123,500,3169.62071,3169.62071,0.0,950.0,2219.62071,50.0,720.0,180.0,793.338162,1426.282548,1,4,2,54,0,True,True,8.0,0,181.013496,181.17597,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,s_alns,2024,500,3169.62071,3169.62071,0.0,950.0,2219.62071,50.0,720.0,180.0,793.338162,1426.282548,1,4,2,54,0,True,True,8.0,0,197.130533,197.295431,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,commercial,s_alns,99,500,3169.62071,3169.62071,0.0,950.0,2219.62071,50.0,720.0,180.0,793.338162,1426.282548,1,4,2,54,0,True,True,8.0,0,163.775471,163.933541,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,baseline,42,500,2812.970569,2415.746557,14.121158,0.0,2415.746557,0.0,0.0,0.0,912.450096,1503.296461,2,6,3,54,0,True,True,,436,139.594427,139.664841,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,baseline,7,500,2812.970569,2311.908069,17.812575,0.0,2311.908069,0.0,0.0,0.0,873.070688,1438.837381,3,8,6,54,0,True,True,,392,97.54126,97.644828,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,baseline,123,500,2812.970569,2412.230638,14.246147,0.0,2412.230638,0.0,0.0,0.0,912.450096,1499.780542,2,6,4,54,0,True,True,,272,110.969115,111.043645,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,baseline,2024,500,2812.970569,2313.712887,17.748415,0.0,2313.712887,0.0,0.0,0.0,873.070688,1440.642199,3,7,5,54,0,True,True,,496,108.256638,108.329703,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,baseline,99,500,2812.970569,2394.933022,14.861071,0.0,2394.933022,0.0,0.0,0.0,908.155924,1486.777097,3,7,5,54,0,True,True,,335,110.941576,111.01414,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,s_alns,42,500,2219.62071,2039.674233,8.107082,0.0,2039.674233,0.0,0.0,0.0,908.366347,1131.307886,7,6,8,54,0,True,True,8.0,173,177.546689,177.721963,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,s_alns,7,500,2219.62071,1775.885389,19.991493,0.0,1775.885389,0.0,0.0,0.0,845.429228,930.456161,7,7,8,54,0,True,True,8.0,466,162.383365,162.571918,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,s_alns,123,500,2219.62071,1995.678277,10.089221,0.0,1995.678277,0.0,0.0,0.0,854.533676,1141.144601,7,7,10,54,0,True,True,8.0,498,189.139532,189.355694,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,s_alns,2024,500,2219.62071,2139.452028,3.611819,0.0,2139.452028,0.0,0.0,0.0,885.245456,1254.206572,7,7,10,54,0,True,True,8.0,447,200.058886,200.219451,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260106,emergency,s_alns,99,500,2219.62071,1955.733902,11.888824,0.0,1955.733902,0.0,0.0,0.0,873.439679,1082.294223,7,8,9,54,0,True,True,8.0,324,148.810422,149.01169,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,baseline,42,500,3757.641641,3604.396724,4.078221,770.0,2834.396724,50.0,540.0,180.0,769.776614,2064.62011,1,3,2,56,0,True,True,,497,119.805915,119.88529,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,baseline,7,500,3757.641641,3648.912694,2.893542,770.0,2878.912694,50.0,540.0,180.0,769.776614,2109.136081,1,3,2,56,0,True,True,,474,136.616509,136.689113,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,baseline,123,500,3757.641641,3640.092782,3.128262,770.0,2870.092782,50.0,540.0,180.0,769.776614,2100.316168,1,3,2,56,0,True,True,,316,130.167593,130.240641,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,baseline,2024,500,3757.641641,3644.964896,2.998603,770.0,2874.964896,50.0,540.0,180.0,769.776614,2105.188282,1,3,2,56,0,True,True,,327,135.983644,136.057116,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,baseline,99,500,3757.641641,3713.695752,1.169507,770.0,2943.695752,50.0,540.0,180.0,769.776614,2173.919138,1,3,2,56,0,True,True,,235,131.309292,131.383019,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,s_alns,42,500,2854.535278,2854.535278,0.0,500.0,2354.535278,50.0,180.0,270.0,705.189477,1649.3458,1,1,3,56,0,True,True,8.0,0,169.400725,169.566424,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,s_alns,7,500,2854.535278,2854.535278,0.0,500.0,2354.535278,50.0,180.0,270.0,705.189477,1649.3458,1,1,3,56,0,True,True,8.0,0,168.392431,168.552543,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,s_alns,123,500,2854.535278,2854.341574,0.006786,500.0,2354.341574,50.0,180.0,270.0,705.189477,1649.152097,1,1,3,56,0,True,True,8.0,3,171.590394,171.741052,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,s_alns,2024,500,2854.535278,2854.341574,0.006786,500.0,2354.341574,50.0,180.0,270.0,705.189477,1649.152097,1,1,3,56,0,True,True,8.0,45,180.992971,181.179211,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,commercial,s_alns,99,500,2854.535278,2847.274172,0.254371,500.0,2347.274172,50.0,180.0,270.0,705.189477,1642.084694,1,1,3,56,0,True,True,8.0,162,187.3525,187.510352,retain amortized hub/UAV/UGV capital costs plus running costs,"{'cost_H': 50.0, 'cost_D_inv': 180.0, 'cost_K_inv': 90.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,baseline,42,500,2987.641641,2663.015095,10.865645,0.0,2663.015095,0.0,0.0,0.0,788.75228,1874.262815,3,5,5,56,0,True,True,,344,107.633786,107.712648,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,baseline,7,500,2987.641641,2700.112478,9.623951,0.0,2700.112478,0.0,0.0,0.0,793.046451,1907.066027,2,3,4,56,0,True,True,,199,116.051025,116.127148,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,baseline,123,500,2987.641641,2730.033551,8.622456,0.0,2730.033551,0.0,0.0,0.0,819.543344,1910.490207,3,4,5,56,0,True,True,,451,105.276913,105.361011,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
instance_20260107,emergency,baseline,2024,500,2987.641641,2670.326107,10.620937,0.0,2670.326107,0.0,0.0,0.0,815.249172,1855.076935,3,4,5,56,0,True,True,,487,98.095946,98.201542,capital costs excluded; Eq. (1) retains UAV/UGV running costs only,"{'cost_H': 0.0, 'cost_D_inv': 0.0, 'cost_K_inv': 0.0, 'cost_D_trav': 7.0, 'cost_K_trav': 4.0}"
